BOAT,HULL,WING_CONFIG_unk,MD4_SEL_DB_unk,MD4_SEL_RUD_unk,DATETIME,TIME_LOCAL_unk,race,leg,type,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,orig_entry_twa,orig_exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,db_down,two_DB_time,two_DB_Broadcast,flying,tws,pop_time,turn_min_rh,t_invert,t_to_lock,max_lat_gforce,max_fwd_gforce,max_gforce,drop_time_P,drop_time_S,unstow_time_P,unstow_time_S,stow_time_P,stow_time_S,boards_up_time_S,boards_up_time_P,press_sys_acc_start,press_sys_acc_end,press_sys_acc_delta,press_rake_acc_start,press_rake_acc_end,press_rake_acc_delta,pump_press_avg,pump_press_max,press_wing_acc_start,press_wing_acc_end,db_ud_ret_press_s_avg,db_ud_ret_press_s_max,db_ud_ret_press_p_avg,db_ud_ret_press_p_max,db_ud_ext_press_s_avg,db_ud_ext_press_s_max,db_ud_ext_press_p_avg,db_ud_ext_press_p_max,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,t_swap,bsp_at_drop,heel_at_drop,pitch_at_drop,winward_rh_at_drop,db_cant_ret_press_p_avg,db_cant_ret_press_p_max,db_cant_ret_press_s_avg,db_cant_ret_press_s_max,db_cant_ext_press_p_avg,db_cant_ext_press_p_max,db_cant_ext_press_s_avg,db_cant_ext_press_s_max,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,entry_jib_sheet_pct,exit_jib_sheet_pct,max_rudder_angle,vmg_distance,b_diff,b_diff_1,b_diff_2,avg_TWD,distance,dist_2,bearing,bearing_2,theoretical_vmg,theoretical_target_vmg,theoretical_distance,theoretical_targ_distance,loss_vs_vmg,loss_vs_targ_vmg,drop_offset,drop_to_wind_axis,htw_bsp,entry_cant,exit_cant,cant_drop_target,cant_stow_target,dashboard,entry_tack
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:31:34.800000+00:00,2025-01-19 16:31:53,06,3,tack,55.22,57.08,41.95,13.269999999999996,38.6,46.0,38.6,-46.0,971.1,940.1,2000.0,30.41,4.8,7.0,9.6,1,40.0,0.8,931.3,,1.0,0,0,0,,1.3,,0.13,0.0,,,6096.32,181.8946,170.13219999999998,11.762400000000014,201.28799999999995,151.5566,49.73139999999995,181.6667,375.09,151.9952,154.58440000000002,135.28185000000002,328.89,145.531,373.04,4.115,8.5,7.115999999999999,10.01,0.7614,-2.2177999999999995,-0.05119999999999995,-2.2386,3.6,-3.0,56.68,1.71,-2.7,1157.12,108.91900000000001,156.49,144.004,244.82,25.516000000000005,82.47,81.0,81.45,60.57200000000001,58.507999999999996,7.131000000000001,6.911999999999999,11.646999999999998,12.370999999999999,12.6,452.73142472336735,1.2032377207786524,1.2032377207786524,-178.79947792967792,61.97774999999999,452.8,452.83127472327374,63.180987720778646,243.17827207032207,43.1664,36.165000000000006,479.6266666666667,401.8333333333334,26.895241943299368,-50.898091390033926,-0.5,4.0,,-5.1756,-3.2527999999999997,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257474800.0&to=1737257514800.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:30:44.800000+00:00,2025-01-19 16:31:03,06,2,tack,50.6,52.98,29.64,20.96,89.9,58.4,-89.9,58.4,774.7,1174.4,2000.0,31.01,5.0,12.4,15.8,0,36.0,0.4,-10.2,,1.6,0,0,0,1.88,,0.13,,,0.0,6160.44,,183.97,168.899,15.070999999999998,188.05659999999997,168.06439999999998,19.992199999999997,179.6183,375.13,154.778,153.63,96.6768,384.59,100.29785,518.92,34.70035,52.87,12.84815,111.48,5.2566,-0.08059999999999995,1.7895999999999999,-1.122,4.6,-2.4,45.11,1.29,-1.14,906.12,69.38199999999999,169.79,196.825,332.76,40.038999999999994,42.95,40.36,106.34,100.0,61.04800000000001,10.34,7.129,69.164,31.852000000000007,15.7,234.10089454258446,11.577033542906008,11.577033542906008,-168.4245065226124,61.95349999999999,239.0,238.96240032900917,73.530533542906,253.5289934773876,6.0486,8.989999999999998,67.20666666666666,99.88888888888886,-166.8942278759178,-134.2120056536956,-0.5,3.6,,-3.8824,-1.4097999999999997,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257424800.0&to=1737257464800.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:36:35+00:00,2025-01-19 16:36:54,06,6,gybe,72.34,63.1,47.35,24.990000000000002,142.2,144.4,-142.2,144.4,828.7,788.4,2000.0,14.43,9.2,13.6,15.4,1,35.0,1.8,529.5,,1.4,0,0,0,2.3,,0.13,,,0.0,6500.44,,183.50619999999998,175.81260000000006,7.693599999999918,200.8328,192.53440000000003,8.298399999999958,176.32095477386935,390.7,147.7478,153.385,95.69552763819097,387.73,93.53542713567838,321.37,8.613768844221104,258.38,44.00698492462312,74.76,2.0566,-2.373,2.1396,-2.1806,11.4,-6.8,71.2,2.81,-0.92,966.7,86.18399999999998,172.14,89.34,124.31,47.120999999999995,118.79,15.71,76.67,62.952000000000005,81.194,7.288,8.767000000000001,34.478,42.949000000000005,6.2,535.2379083368227,5.370664832652778,174.6261886051002,-5.370664832652778,65.9424120603015,537.6,537.5979541501741,-119.4313993345983,60.5717472276487,61.6324,18.278000000000002,684.8044444444444,203.0888888888889,149.5665361076217,-332.14901944793377,-0.5,8.0,,3.4317999999999995,2.4581999999999997,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257775000.0&to=1737257815000.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:28:24.800000+00:00,2025-01-19 16:28:43,06,0,tack,48.27,28.34,19.74,28.530000000000005,60.8,60.5,-60.8,60.5,604.5,101.5,2000.0,14.98,7.4,8.4,12.0,0,39.0,1.2,-18.6,,3.0,0,0,0,3.61,,0.41,,,0.0,6018.44,,183.0764,172.5842,10.492199999999997,190.01219999999998,201.67699999999996,-11.664799999999985,180.83555,400.79,151.3048,155.07659999999998,130.9371,397.57,119.21914999999998,350.96,45.959050000000005,76.16,69.57215000000001,229.55,0.6762,-0.7572000000000001,5.798600000000001,-0.9339999999999999,6.6,-3.2,46.26,0.74,0.02,913.91,28.896000000000004,115.19,86.814,103.76,13.720999999999998,69.65,11.1,37.95,100.0,100.0,10.34,10.34,54.435,72.809,20.1,275.9587449547871,23.33363230478676,23.33363230478676,-156.66836618773172,58.325500000000005,300.5,300.5385813115722,81.65913230478677,261.6571338122683,27.067600000000002,36.65800000000001,300.75111111111113,407.3111111111112,24.79236615632402,131.35236615632408,-0.5,4.8,,3.6826,1.4002000000000001,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257284800.0&to=1737257324800.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:19:13.400000+00:00,2025-01-19 15:19:32,05,0,tack,50.53,56.58,40.07,10.46,33.1,50.1,33.1,-50.1,1011.0,1129.0,2000.0,33.26,5.4,7.4,10.6,1,40.0,0.8,797.2,,2.0,0,0,0,,2.41,,0.7,0.0,,,1800.87,183.66719999999998,169.76,13.907199999999989,202.7168,145.37,57.3468,177.45190000000002,370.65,152.9542,151.9376,116.24960000000002,296.72,145.4789,374.02,43.89585,159.22,113.94654999999999,200.81,0.14439999999999997,-2.2246,0.4764,-2.2668,3.4,-2.4,59.06,-1.15,-2.7,1109.59,109.14200000000001,294.11,34.86,201.29,43.66300000000001,203.21,21.785999999999994,58.8,48.533,66.40799999999999,6.087999999999999,7.573999999999999,8.423,26.643,13.9,427.2855984020851,0.19976694884022805,0.19976694884022805,-179.8026610344307,57.5425,427.3,427.2881955247802,57.742266948840225,237.73983896556928,41.16,36.396,457.33333333333326,404.40000000000003,30.047734931248158,-22.885598402085066,-0.5,3.8,,-3.0602,1.4342000000000001,5.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253133400.0&to=1737253173400.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:20:43.400000+00:00,2025-01-19 15:21:02,05,0,gybe,78.86,59.59,46.17,32.69,158.0,144.2,-158.0,144.2,991.6,851.4,2000.0,17.41,9.4,8.6,12.6,0,39.0,2.0,349.4,,2.0,0,0,0,2.35,,0.13,,,0.0,1999.41,,183.70239999999998,173.5508,10.151599999999974,201.96040000000002,182.99120000000002,18.9692,165.269,367.77,154.09539999999998,154.2752,138.19285,367.66,98.75,335.05,34.3245,134.82,7.64045,16.85,2.4766,-1.4296,0.6546,-1.0977999999999999,4.4,-9.2,73.29,-0.89,-2.49,692.29,71.212,112.61,73.876,99.06,39.86,76.3,22.91,67.68,66.31400000000001,86.61900000000001,7.565999999999999,9.242,28.998,45.514,5.8,568.7934662304657,1.6983358677368088,-178.30504553792446,1.6983358677368088,60.460249999999995,569.0,569.0434348671122,-117.84479553792445,62.158585867736804,73.78559999999999,25.593000000000004,819.8399999999998,284.3666666666667,251.0465337695341,-284.426799563799,-0.5,7.6,,4.1286000000000005,0.6702000000000001,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253223400.0&to=1737253263400.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:29:45.200000+00:00,2025-01-19 16:30:04,06,2,gybe,80.59,75.04,58.51,22.080000000000005,146.9,144.7,146.9,-144.7,1109.3,842.5,2000.0,16.96,7.8,7.6,10.4,1,36.0,2.2,676.5,,2.2,0,0,0,,2.71,,0.13,0.0,,,5987.36,175.4864,184.9454,-9.459000000000003,199.946,200.75099999999998,-0.8049999999999784,187.11800000000002,394.85,156.82119999999998,153.24779999999998,101.33475,310.01,144.71495,392.57,38.2331,84.67,54.771300000000004,139.16,0.3226,-2.1604,2.4594,-2.6186000000000003,8.0,-5.0,78.88,0.34,-3.13,793.9,72.82300000000001,93.49,46.87499999999999,195.42,46.90599999999999,66.69,25.474000000000004,82.03,84.12500000000001,100.0,9.067999999999998,10.34,33.246,41.601000000000006,4.9,651.7184040640637,0.6402233083168625,-179.36376023403483,0.6402233083168625,64.80725000000001,651.8,651.7590924330981,-114.55651023403482,65.44747330831687,70.74340000000001,16.684000000000005,786.0377777777778,185.37777777777782,134.31937371371407,-466.3406262862859,-0.5,6.0,,0.7794,2.3205999999999998,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257365200.0&to=1737257405200.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:36:57+00:00,2025-01-19 15:37:16,05,0,tack,35.69,39.11,10.23,25.459999999999997,81.7,60.4,-81.7,60.4,841.1,403.2,2000.0,15.64,6.8,10.4,14.2,0,39.0,15.2,-303.8,,2.8,0,0,0,3.35,,0.13,,,0.0,2978.22,,182.66099999999997,175.84779999999998,6.813199999999995,202.26880000000006,194.04579999999996,8.223000000000098,180.45195,366.97,80.275,125.10799999999999,121.15164999999999,363.65,111.93130000000001,327.94,54.49764999999999,87.32,29.330850000000005,182.63,6.925800000000001,3.4066,3.7404,-0.04479999999999997,4.4,-2.6,25.9,1.8,1.44,15.41,33.409000000000006,91.72,122.99700000000001,163.49,19.738999999999997,68.85,18.024,67.89,100.0,100.0,10.34,10.34,100.0,87.931,21.8,189.98187976838864,16.11743432756804,16.11743432756804,-163.88377548134883,49.42825,197.8,197.7546815952638,65.54568432756804,245.54447451865116,5.23,3.172999999999999,58.111111111111114,35.255555555555546,-131.87076865727752,-154.7263242128331,-0.5,4.4,,2.946,2.4215999999999998,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254197000.0&to=1737254237000.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:38:14.800000+00:00,2025-01-19 15:38:33,05,0,gybe,78.18,75.34,58.31,19.870000000000005,146.0,148.4,146.0,-148.4,1018.1,714.2,2000.0,24.04,6.4,8.2,10.2,1,38.0,0.8,538.3,,2.0,0,0,0,,3.03,,0.13,0.0,,,2942.32,181.62259999999998,180.42340000000002,1.199199999999962,201.93719999999996,200.93880000000001,0.9983999999999469,181.06243654822336,379.21,152.4636,153.1066,116.03609137055838,312.86,139.6216751269035,353.26,133.8196954314721,244.83,22.8,38.44,1.867,-1.9386,2.6346000000000003,-2.4056,2.8,-20.8,74.77,-0.7,-0.7,1215.89,38.64,44.73,92.99799999999998,203.0,23.975000000000005,37.11,53.99300000000001,74.64,100.0,100.0,10.34,10.34,37.64099999999999,33.66799999999999,7.4,658.2967861370704,3.353052408574328,-176.65106045467772,3.353052408574328,64.80350253807107,659.4,659.4256649373812,-111.84755791660665,68.1565549466454,68.30499999999999,24.434999999999995,758.9444444444443,271.49999999999994,100.64765830737394,-386.79678613707046,-0.5,5.6,,2.2342,2.3353999999999995,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254274800.0&to=1737254314800.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:50:20.600000+00:00,2025-01-19 15:50:39,05,0,tack,56.55,25.17,15.7,40.849999999999994,55.1,35.7,-55.1,35.7,984.6,105.4,2000.0,19.31,6.4,8.6,11.0,1,38.0,0.6,444.1,,1.8,0,0,0,2.56,,0.13,,,0.0,3779.62,,174.6644,176.20159999999998,-1.5371999999999844,187.37779999999998,200.07760000000002,-12.699800000000039,191.0146,370.7,150.6988,157.6096,122.79239999999999,339.68,119.49970000000002,328.82,97.48020000000001,165.14,128.50130000000001,223.92,1.4596,-1.9337999999999997,2.926,0.46219999999999994,5.0,-3.2,62.59,2.88,-1.93,1532.56,34.54,96.4,157.12800000000001,239.1,18.772000000000002,44.7,6.92,79.66,56.157999999999994,85.40100000000001,6.721000000000001,9.112999999999998,16.973000000000003,35.658,10.6,369.68659356348064,27.529559356542364,27.529559356542364,-152.47322824874692,56.704499999999996,416.9,416.8900090205804,84.23405935654236,264.2312717512531,36.9824,36.095,410.9155555555555,401.05555555555554,41.22896199207486,31.3689619920749,-0.5,5.4,,-1.3476,-0.3559999999999999,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255000600.0&to=1737255040600.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:56:07.600000+00:00,2025-01-19 15:56:26,05,0,tack,57.48,26.91,23.63,33.849999999999994,48.5,52.0,-48.5,52.0,1011.2,29.8,2000.0,12.48,7.6,9.2,12.8,0,37.0,1.6,-322.0,,1.6,0,0,0,1.99,,0.39,,,0.0,4127.32,,182.3638,171.34319999999997,11.02060000000003,202.63639999999998,204.63099999999997,-1.9945999999999913,216.87829999999997,357.74,151.3334,152.2608,140.3994,357.02,110.5254,322.83,78.72725,137.21,8.05745,56.08,-0.3738,-2.3178,2.4419999999999997,0.18280000000000002,6.0,-5.0,56.77,-1.65,-1.25,967.62,25.991999999999997,101.39,83.025,131.59,14.020999999999999,30.09,22.224000000000004,66.95,54.511,100.0,6.5809999999999995,10.34,23.418000000000003,42.185,7.5,359.82404244521905,19.326412347783588,19.326412347783588,-160.6761468853305,67.67699999999999,381.3,381.3115225281056,87.00341234778358,267.0008531146695,38.8398,35.52,431.5533333333333,394.6666666666667,71.72929088811424,34.842624221447636,-0.5,6.4,,0.12140000000000002,1.7480000000000002,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255347600.0&to=1737255387600.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:57:44.600000+00:00,2025-01-19 15:58:03,05,0,gybe,79.26,74.38,50.64,28.620000000000005,149.7,145.7,149.7,-145.7,1157.9,953.9,2000.0,22.49,6.8,9.0,12.0,1,33.0,1.4,608.6,,2.2,0,0,0,,2.6,,0.13,0.0,,,4114.34,172.4998,182.1588,-9.65900000000002,201.9308,201.87379999999996,0.05700000000004479,195.42814070351758,391.13,155.25279999999998,153.26940000000002,115.24507537688443,319.7,139.50206030150756,365.2,51.45437185929647,188.45,6.033366834170853,7.43,0.34659999999999996,-2.0944,0.5964,-2.4303999999999997,5.6,-20.4,74.35,1.74,-1.72,896.02,53.251,63.88,79.664,179.51,35.40800000000001,51.75,44.32900000000001,48.25,81.73299999999999,84.521,8.838000000000001,9.079999999999998,35.21,43.992999999999995,8.0,606.7994780330599,2.463368752767053,-177.54050547375712,2.463368752767053,69.21291457286432,607.4,607.3607371515951,-108.3275909008928,71.67628332563137,71.4516,18.070999999999998,793.9066666666666,200.78888888888886,187.1071886336067,-406.01058914417104,-0.5,5.0,,-0.8478,1.8437999999999999,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255444600.0&to=1737255484600.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:59:35.400000+00:00,2025-01-19 15:59:54,05,0,tack,51.41,52.65,38.46,12.949999999999996,38.3,54.8,-38.3,54.8,964.0,874.9,2000.0,32.92,5.0,5.8,9.0,0,34.0,0.4,353.4,,2.2,0,0,0,2.55,,0.13,,,0.0,4328.97,,182.4178,168.4888,13.929000000000002,200.41900000000004,165.36719999999997,35.05180000000007,172.25809999999998,366.02,153.487,154.72979999999998,134.10875000000001,371.12,127.90799999999999,320.32,38.78775,65.78,23.72345,193.04,-1.5788000000000002,-2.1962,0.5756,-2.0144,3.8,-1.8,53.43,3.19,-2.4,1007.67,47.786,165.86,113.30999999999999,135.11,25.171999999999997,85.88,32.021,41.81,43.50800000000001,70.095,5.668000000000002,7.879000000000001,22.127000000000006,21.479999999999997,16.1,371.14406762073975,0.5588475831853401,0.5588475831853401,-179.44346717187585,67.55675000000001,371.2,371.1617227634544,68.11559758318535,248.11328282812417,40.8726,36.309999999999995,454.14,403.4444444444444,82.99593237926024,32.30037682370465,-0.5,3.2,,-0.1328,-1.5697999999999999,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255555400.0&to=1737255595400.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T02:29:15.200000+00:00,2025-01-19 15:29:34,05,0,gybe,77.05,76.53,53.93,23.119999999999997,156.2,149.2,156.2,-149.2,1144.0,1077.6,2000.0,18.18,7.6,8.6,12.4,1,37.0,0.8,523.0,,2.2,0,0,0,,3.11,,0.13,0.0,,,2403.18,185.9026,172.5932,13.30940000000001,200.75719999999998,200.63160000000005,0.12559999999993465,195.79684999999998,370.23,149.514,153.6246,100.58955000000002,311.99,146.63455,371.4,113.92569999999999,233.61,47.9951,84.49,0.848,-1.8252000000000002,2.4168,-1.9718,3.6,17.4,78.18,1.81,-1.42,961.23,12.857999999999997,33.34,57.102000000000004,175.45,21.816000000000003,36.25,30.704999999999995,71.03,74.1,93.99400000000001,8.210999999999999,9.848000000000003,33.48400000000001,38.456,6.8,652.0629822409991,2.101920789233361,177.8939190657249,-2.101920789233361,73.69924999999999,652.5,652.502008580096,-108.4068309342751,71.59732921076662,70.6434,16.414,784.9266666666666,182.3777777777778,132.86368442566754,-469.6852044632213,-0.5,5.6,,-2.4626000000000006,2.4336,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253735200.0&to=1737253775200.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:08:49.800000+00:00,2025-01-19 16:09:08,05,2,gybe,84.76,73.38,56.75,28.010000000000005,152.4,153.0,152.4,-153.0,1137.4,945.2,1502.4,19.43,8.0,7.6,11.2,1,38.0,0.0,654.9,,1.8,0,0,0,,2.2,,0.33,0.0,,,4761.59,182.62720000000002,181.90680000000003,0.7203999999999837,201.2798,202.01839999999996,-0.7385999999999626,176.06037037037038,387.25,152.74,156.94179999999997,90.38174603174602,248.83,148.98835978835976,366.45,8.626296296296296,14.15,108.1295767195767,209.55,1.0398,-2.2872000000000003,2.1644,-2.4316,6.2,-20.8,81.04,0.69,-2.65,1017.31,110.025,121.11,46.86,214.22,68.29499999999999,88.38,28.493999999999996,87.8,90.22,100.0,9.538999999999998,10.34,32.45399999999999,34.989000000000004,5.8,691.79880889286,0.7001256931959503,-179.30401114163647,0.7001256931959503,62.15354497354499,691.9,691.8504604717074,-117.15046616809148,62.85367066674094,77.0176,30.684,855.7511111111112,340.93333333333334,163.95230221825113,-350.8654755595267,-0.5,6.6,,-0.131,2.379,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256109800.0&to=1737256149800.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:10:05+00:00,2025-01-19 16:10:24,05,3,tack,51.45,54.77,39.33,12.120000000000005,38.7,43.2,-38.7,43.2,892.1,960.7,2000.0,30.31,5.0,6.0,8.6,1,35.0,1.0,698.5,,1.8,0,0,0,2.03,,0.13,,,0.0,4943.0,,183.47304347826088,170.01239999999999,13.460643478260891,202.8030434782609,172.19799999999998,30.60504347826091,187.74974489795918,392.8,150.0163043478261,151.40060000000003,126.30357142857143,392.45,122.34755102040816,323.65,6.273010204081633,16.14,11.182551020408164,26.86,-1.263695652173913,-2.3763043478260863,2.3659999999999997,-1.8948000000000003,3.8,-2.4,55.99,1.72,-3.0,938.13,101.54717391304348,254.46,77.62869565217392,143.44,56.247608695652204,83.13,23.417826086956513,83.69,40.61565217391303,74.842,5.423260869565217,8.336999999999998,15.330869565217387,16.364,13.1,399.12262079340803,2.495294622260694,2.495294622260694,-177.5071163038747,61.39622448979592,399.5,399.5014278771329,63.89151911205661,243.8891081859212,38.983260869565214,36.134347826086966,433.147342995169,401.49275362318855,34.024722201760994,2.370132829780516,-0.5,3.6,,-1.0871739130434783,-1.8390000000000004,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256185000.0&to=1737256225000.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:11:00.600000+00:00,2025-01-19 16:11:19,05,3,tack,61.14,57.14,40.01,21.130000000000003,43.0,53.8,43.0,-53.8,994.1,1001.6,1844.2,32.42,4.8,6.8,11.0,1,38.0,0.6,431.0,,1.8,0,0,0,,2.26,,0.13,0.0,,,4892.21,184.4864,170.0968,14.389600000000002,202.42140000000003,165.33699999999996,37.08440000000007,193.25150000000002,369.65,152.29219999999998,150.5394,132.17505,325.5,145.97494999999998,368.53,50.980199999999996,174.04,6.45275,9.24,0.4928,-2.4846,0.11519999999999998,-2.1432,4.0,-2.0,61.42,-1.52,-2.78,884.67,137.11900000000003,156.03,99.98300000000003,145.15,19.253,81.27,56.97199999999999,59.42,52.702000000000005,78.476,6.430999999999999,8.573,9.145,18.822,13.9,423.17800125967295,0.8515368014230376,-0.8515368014230376,179.1460138312944,60.31100000000001,423.2,423.22474189788414,59.459463198576984,239.4570138312944,47.28620000000001,35.986000000000004,525.4022222222223,399.84444444444443,102.2242209625494,-23.33355681522852,-0.5,3.4,,-5.158399999999999,-1.0824,0.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256240600.0&to=1737256280600.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
AUS,AUS,11.0,3.0,2.0,2025-01-19T03:11:51.600000+00:00,2025-01-19 16:12:10,05,4,gybe,76.58,65.55,43.35,33.23,142.3,146.7,-142.3,146.7,1139.4,903.2,2000.0,24.55,7.4,9.0,13.0,0,35.0,1.4,130.9,,2.6,0,0,0,3.04,,0.13,,,0.0,5049.5,,184.17979999999997,170.71020000000004,13.469599999999929,201.3562,135.0838,66.2724,197.83435,375.84,155.641,152.52540000000002,127.28925000000001,381.73,116.20855,343.84,47.99889999999999,80.82,81.8894,290.07,1.3565999999999996,-2.1134,2.0076,-2.0640000000000005,11.2,-15.8,73.93,0.71,-1.34,1001.5,75.889,186.49,79.952,124.12,41.05,67.06,43.046000000000014,70.82,70.01100000000001,85.32899999999998,7.871,9.133000000000001,33.704,51.87200000000001,10.4,556.5740052525028,2.265143697980591,177.73157540599922,-2.265143697980591,63.4895,557.0,557.0092385249926,-118.77892459400078,61.2243563020194,65.315,18.346999999999998,725.7222222222222,203.85555555555553,169.14821696971933,-352.71844969694735,-0.5,5.2,,0.8645999999999999,2.3412,2.0,0.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256291600.0&to=1737256331600.0&var-BOAT=AUS&var-EntryExitAvgTime=5s&var-datasource=strm,port
